id,sex,race,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4,BlackLatinoMale,African-American,Hispanic,Caucasian,Native American,Asian,Other,y
4829,0,0,32,0,0,8,0,0,6,1,8,1,6,0,6,1,-1,130,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4830,0,2,56,1,0,1,0,0,0,1,1,-1,1,-1,0,0,0,-1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
4831,0,5,23,-1,0,4,0,0,0,1,4,-1,4,-1,0,1,-1,0,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,0
4832,0,2,49,1,0,8,0,0,3,1,8,1,1,-1,3,1,-1,34,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
4833,0,0,57,1,0,10,0,0,28,0,10,1,6,0,28,1,0,2,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4834,0,0,36,0,1,10,2,0,14,1,10,1,9,1,14,1,-1,2,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4835,0,0,43,0,0,7,1,0,23,1,7,0,3,-1,23,1,-1,102,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4836,0,0,42,0,0,7,0,0,0,1,7,0,4,-1,0,0,0,6,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4837,0,0,23,-1,0,10,0,0,1,1,10,1,9,1,1,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4838,0,0,45,1,0,2,0,0,4,1,2,-1,1,-1,4,0,0,3,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4839,1,3,26,0,0,4,0,0,1,6,4,-1,3,-1,1,0,-6,5,5,0.469041561,0,0,1,0,0,0,0,1,0,0,0,0,0
4840,0,0,36,0,0,7,0,0,9,1,7,0,7,0,9,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4841,0,1,22,-1,0,2,0,0,1,0,2,-1,4,-1,1,0,0,0,6,0.469041561,0,0,1,0,0,0,0,0,0,0,1,0,0
4842,0,0,28,0,0,5,0,0,2,1317,5,0,4,-1,2,0,-1,2,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4843,0,2,34,0,0,5,0,0,1,2,5,0,2,-1,1,1,-2,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4844,0,0,54,1,0,4,0,0,10,0,4,-1,1,-1,10,1,0,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4845,0,5,51,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,1,6,0.469041561,0,0,1,0,0,0,0,0,0,0,0,1,1
4846,0,0,30,0,1,5,0,2,8,1,5,0,3,-1,8,1,-1,54,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4847,0,2,30,0,0,8,0,0,4,1,8,1,4,-1,4,1,0,4,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,1
4848,0,0,56,1,0,6,0,0,31,23,6,0,7,0,31,1,-22,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4849,0,0,29,0,0,2,0,0,2,1,2,-1,2,-1,2,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4850,0,0,47,1,0,10,0,0,4,1,10,1,2,-1,4,1,-1,64,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4851,1,2,43,0,0,1,0,0,0,2,1,-1,1,-1,0,0,-2,0,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4852,0,0,56,1,0,7,0,0,4,1,7,0,4,-1,4,1,-1,16,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4853,0,2,34,0,0,5,0,0,4,1,5,0,5,0,4,1,0,1,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4854,0,0,36,0,0,2,0,0,0,1,2,-1,1,-1,0,0,-1,2,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4855,0,0,59,1,0,5,0,0,5,2186,5,0,3,-1,5,0,0,151,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4856,0,2,41,0,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4857,0,0,61,1,0,9,0,0,4,1178,9,1,3,-1,4,0,-1,2,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4858,1,2,61,1,0,1,0,0,1,1,1,-1,1,-1,1,0,0,-1,3,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4859,0,0,51,1,0,6,0,0,7,1,6,0,3,-1,7,0,-1,3,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4860,0,2,32,0,0,2,0,0,0,1,2,-1,1,-1,0,1,-1,0,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4861,0,2,23,-1,0,8,0,0,0,1,8,1,6,0,0,1,-1,2,2,0.469041561,0,0,1,0,0,0,0,0,1,0,0,0,0
4862,0,0,30,0,0,10,1,0,19,1,10,1,7,0,19,1,0,9,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4863,0,0,30,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,1
4864,0,0,20,-1,0,9,0,0,0,1,9,1,9,1,0,1,-1,0,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4865,0,0,23,-1,0,7,0,0,0,1,7,0,5,0,0,1,-1,1,0,0.469041561,0,0,1,0,0,1,1,0,0,0,0,0,0
4866,0,0,41,0,0,4,0,0,0,1,4,-1,2,-1,0,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4867,0,3,24,-1,0,4,0,0,1,1,4,-1,5,0,1,1,0,0,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,1
4868,0,5,49,1,0,3,0,0,7,0,3,-1,2,-1,7,1,-1,3,6,0.532188841,1,0,0,0,0,0,0,0,0,0,0,1,1
4869,0,0,29,0,0,7,0,0,0,0,7,0,2,-1,0,1,0,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4870,0,0,35,0,1,8,0,4,13,1,8,1,3,-1,13,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4871,0,0,24,-1,0,4,0,0,2,1,4,-1,4,-1,2,1,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4872,0,0,22,-1,1,9,0,0,2,0,9,1,10,1,2,1,0,30,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4873,1,2,20,-1,0,7,0,0,0,1,7,0,8,1,0,1,-1,0,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4874,0,0,33,0,0,5,0,0,5,1,5,0,2,-1,5,1,0,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4875,0,0,37,0,0,2,0,0,3,0,2,-1,1,-1,3,1,0,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4876,0,2,42,0,0,2,0,0,1,1,2,-1,2,-1,1,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4877,0,0,22,-1,0,4,0,0,0,1,4,-1,7,0,0,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4878,0,2,30,0,0,2,0,0,1,20,2,-1,2,-1,1,0,-20,3,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4879,1,5,37,0,0,2,0,0,2,222,2,-1,1,-1,2,0,-1,1,7,0.532188841,1,0,0,0,0,0,0,0,0,0,0,1,0
4880,0,0,32,0,0,6,0,0,11,2,6,0,5,0,11,1,-2,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4881,0,2,39,0,1,4,0,0,1,1672,4,-1,4,-1,1,0,-1,3,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4882,0,2,31,0,0,5,0,0,0,1,5,0,4,-1,0,1,0,2,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4883,0,3,23,-1,0,3,0,0,0,2,3,-1,5,0,0,1,-1,0,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4884,0,3,52,1,0,1,0,0,2,1,1,-1,1,-1,2,0,-1,3,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4885,0,0,66,1,0,1,0,0,3,10,1,-1,1,-1,3,1,-10,2,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4886,0,0,52,1,0,4,0,0,0,1,4,-1,3,-1,0,1,-1,13,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4887,0,5,39,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,0,6,0.532188841,1,0,0,0,0,0,0,0,0,0,0,1,0
4888,0,3,22,-1,0,7,0,1,0,0,7,0,6,0,0,1,0,2,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4889,0,2,25,0,0,5,0,0,0,1,5,0,4,-1,0,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4890,0,0,21,-1,0,9,0,0,0,1,9,1,7,0,0,0,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4891,0,2,58,1,0,3,0,0,2,1,3,-1,1,-1,2,1,-1,1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4892,1,2,25,0,0,4,0,0,2,2,4,-1,4,-1,2,0,-2,1,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4893,0,0,19,-1,0,10,2,0,2,1,10,1,9,1,2,1,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4894,0,0,23,-1,2,10,0,0,3,1,10,1,10,1,3,1,0,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4895,0,0,25,0,0,8,0,0,7,1,8,1,7,0,7,1,-1,127,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4896,0,0,36,0,0,7,0,0,14,1,7,0,3,-1,14,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4897,1,0,22,-1,0,7,0,0,0,1,7,0,8,1,0,1,0,0,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,0
4898,0,0,28,0,0,6,0,0,8,1,6,0,6,0,8,1,-1,3,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4899,0,2,37,0,0,4,0,0,0,0,4,-1,3,-1,0,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4900,0,2,24,-1,0,8,1,1,3,0,8,1,5,0,3,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4901,1,2,24,-1,0,5,0,0,0,1,5,0,5,0,0,1,0,0,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4902,0,2,28,0,0,4,0,0,1,1,4,-1,3,-1,1,1,0,4,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4903,1,2,24,-1,0,9,0,1,6,1,9,1,4,-1,6,1,0,3,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4904,0,2,27,0,0,3,0,0,1,1,3,-1,3,-1,1,0,-1,1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4905,0,0,66,1,0,6,0,0,33,1,6,0,2,-1,33,1,0,13,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4906,1,2,48,1,0,1,0,0,0,0,1,-1,1,-1,0,0,0,0,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4907,0,0,29,0,0,5,0,0,5,1,5,0,3,-1,5,1,-1,2,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4908,0,2,48,1,0,7,0,0,1,1,7,0,4,-1,1,1,-1,129,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4909,0,2,24,-1,0,2,0,0,0,1,2,-1,3,-1,0,1,-1,15,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4910,0,0,23,-1,0,5,0,0,1,1,5,0,7,0,1,1,0,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4911,0,0,31,0,0,8,0,0,3,20,8,1,3,-1,3,0,-20,19,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4912,0,3,36,0,0,10,0,0,1,101,10,1,9,1,1,0,-8,39,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,1
4913,1,2,23,-1,0,10,0,0,3,1,10,1,9,1,3,1,-1,5,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4914,0,2,38,0,0,1,0,0,1,1,1,-1,1,-1,1,1,-1,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4915,0,0,31,0,0,10,0,0,23,0,10,1,10,1,23,1,0,55,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4916,0,0,47,1,0,9,0,0,20,1,9,1,5,0,20,1,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4917,0,2,47,1,0,1,0,0,0,2,1,-1,1,-1,0,0,-1,-1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4918,1,0,33,0,0,2,0,0,0,1,2,-1,2,-1,0,0,-1,1,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,0
4919,0,0,32,0,0,5,0,0,0,1,5,0,2,-1,0,0,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4920,0,2,34,0,0,3,0,0,1,1,3,-1,2,-1,1,0,-1,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4921,0,2,47,1,0,4,0,0,2,4,4,-1,5,0,2,1,-3,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4922,0,0,25,0,0,9,0,0,0,1,9,1,8,1,0,1,-1,9,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4923,0,5,46,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,5,6,0.532188841,1,0,0,0,0,0,0,0,0,0,0,1,0
4924,0,3,45,1,0,1,0,0,2,1,1,-1,2,-1,2,1,-1,47,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4925,0,0,33,0,0,5,0,0,1,1,5,0,4,-1,1,1,0,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4926,1,0,25,0,0,7,0,0,5,2,7,0,7,0,5,0,-1,47,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,1
4927,0,0,35,0,0,10,0,0,1,4,10,1,5,0,1,0,-4,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4928,0,0,27,0,0,5,0,0,2,1,5,0,4,-1,2,1,-1,20,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4929,0,2,26,0,0,4,0,0,0,0,4,-1,4,-1,0,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4930,0,2,25,0,0,8,0,0,2,0,8,1,4,-1,2,0,0,12,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4931,0,2,46,1,0,1,0,0,1,2,1,-1,1,-1,1,0,-2,1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4932,1,2,32,0,0,2,0,0,1,1,2,-1,1,-1,1,1,-1,2,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4933,1,0,52,1,0,1,0,0,1,28,1,-1,1,-1,1,1,-28,0,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,0
4934,0,3,21,-1,0,4,0,0,0,1,4,-1,6,0,0,1,-1,4,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4935,0,0,28,0,0,8,0,0,9,1,8,1,4,-1,9,1,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4936,0,2,31,0,0,4,0,0,0,1,4,-1,5,0,0,1,-1,77,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4937,1,0,33,0,0,2,0,0,1,2,2,-1,2,-1,1,1,-2,0,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,0
4938,0,2,30,0,0,6,0,0,9,1,6,0,5,0,9,0,-1,7,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4939,0,3,26,0,0,5,0,0,0,1,5,0,5,0,0,0,-1,3,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,1
4940,0,0,28,0,0,2,0,0,0,1,2,-1,3,-1,0,1,0,-1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4941,0,0,20,-1,0,3,0,0,1,24,3,-1,5,0,1,1,-24,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4942,1,0,26,0,0,9,0,0,5,1,9,1,6,0,5,1,-1,6,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,1
4943,0,0,30,0,0,4,0,0,6,1,4,-1,4,-1,6,1,-1,133,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4944,0,0,25,0,0,9,3,1,15,1,9,1,7,0,15,1,-1,2,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4945,0,3,39,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,0,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4946,0,3,21,-1,0,7,0,0,0,1,7,0,6,0,0,1,0,0,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4947,0,2,26,0,0,5,0,0,0,0,5,0,4,-1,0,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4948,1,0,28,0,0,4,0,1,4,0,4,-1,3,-1,4,1,0,0,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,0
4949,0,0,26,0,0,3,0,0,3,21,3,-1,3,-1,3,1,-21,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4950,0,0,22,-1,0,8,0,0,3,1,8,1,5,0,3,1,-1,26,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4951,1,0,21,-1,0,3,0,0,1,11,3,-1,4,-1,1,0,-11,1,1,0.532188841,1,0,0,0,0,0,1,0,0,0,0,0,1
4952,0,2,52,1,0,1,0,0,2,41,1,-1,1,-1,2,0,-1,1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4953,0,5,39,0,0,2,0,0,1,1,2,-1,1,-1,1,1,-1,0,6,0.532188841,1,0,0,0,0,0,0,0,0,0,0,1,1
4954,0,0,43,0,0,1,0,0,4,0,1,-1,1,-1,4,1,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4955,0,4,28,0,0,3,0,0,2,1,3,-1,4,-1,2,1,-1,49,6,0.532188841,1,0,0,0,0,0,0,0,0,1,0,0,0
4956,0,2,21,-1,0,8,0,0,5,10,8,1,8,1,5,1,-10,1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4957,0,2,27,0,0,7,0,0,4,0,7,0,4,-1,4,1,0,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4958,0,0,28,0,0,2,0,0,3,1,2,-1,2,-1,3,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4959,0,0,33,0,0,6,0,0,7,1,6,0,7,0,7,0,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4960,0,0,24,-1,0,3,0,0,0,1,3,-1,4,-1,0,1,-1,9,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4961,1,2,49,1,0,2,0,0,2,1,2,-1,1,-1,2,0,-1,11,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4962,0,3,32,0,0,5,0,0,2,0,5,0,2,-1,2,0,0,0,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,1
4963,0,3,21,-1,0,6,0,0,0,0,6,0,6,0,0,1,0,0,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,1
4964,1,3,33,0,0,4,0,0,2,1,4,-1,2,-1,2,0,-1,2,5,0.532188841,1,0,0,0,0,0,0,1,0,0,0,0,0
4965,0,5,29,0,0,6,0,0,3,1,6,0,2,-1,3,1,-1,177,6,0.532188841,1,0,0,0,0,0,0,0,0,0,0,1,0
4966,0,0,45,1,0,6,0,0,2,345,6,0,2,-1,2,0,-1,28,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4967,0,2,34,0,1,6,0,0,9,1,6,0,5,0,9,1,-1,1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4968,0,3,22,-1,0,6,0,0,0,1,6,0,7,0,0,1,-1,1,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4969,0,0,22,-1,0,2,0,0,0,1,2,-1,4,-1,0,1,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4970,0,2,22,-1,0,2,0,1,0,1,2,-1,4,-1,0,0,-1,1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4971,0,0,22,-1,0,10,0,1,13,1,10,1,9,1,13,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4972,0,0,35,0,0,9,1,0,23,1,9,1,6,0,23,1,-1,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4973,0,2,44,0,0,9,0,0,13,1,9,1,8,1,13,1,0,16,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4974,0,3,31,0,0,3,0,0,3,1,3,-1,3,-1,3,1,-1,0,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4975,0,0,23,-1,0,6,0,0,3,1,6,0,4,-1,3,0,-1,13,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4976,0,3,23,-1,0,5,0,0,2,1,5,0,5,0,2,1,-1,0,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4977,0,0,27,0,0,7,0,0,3,282,7,0,3,-1,3,0,-23,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4978,1,2,53,1,0,1,0,0,4,1,1,-1,1,-1,4,1,-1,0,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4979,0,0,29,0,0,10,1,0,13,0,10,1,10,1,13,1,0,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4980,0,5,31,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,2,6,0.532188841,1,0,0,0,0,0,0,0,0,0,0,1,0
4981,0,2,28,0,0,7,0,0,0,1,7,0,3,-1,0,1,0,1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4982,0,0,25,0,0,2,0,0,0,1,2,-1,4,-1,0,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4983,0,2,32,0,0,7,0,0,9,0,7,0,4,-1,9,0,0,4,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4984,0,0,28,0,0,4,0,0,1,1,4,-1,5,0,1,1,0,15,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4985,0,2,54,1,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,6,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4986,0,3,25,0,0,3,0,1,1,1,3,-1,3,-1,1,1,-1,0,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
4987,0,2,23,-1,0,8,0,0,0,0,8,1,9,1,0,0,0,3,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
4988,0,0,37,0,0,8,1,0,13,1,8,1,9,1,13,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4989,0,0,27,0,0,8,0,0,4,1,8,1,5,0,4,1,-1,33,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4990,0,2,43,0,0,1,0,0,0,1,1,-1,1,-1,0,0,-1,1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4991,0,2,26,0,0,4,0,1,3,4,4,-1,4,-1,3,0,-4,2,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4992,0,2,22,-1,0,3,0,0,0,0,3,-1,5,0,0,1,0,3,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4993,0,0,27,0,0,1,0,0,1,2,1,-1,2,-1,1,1,-2,2,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4994,0,0,25,0,0,4,0,0,0,1,4,-1,4,-1,0,1,-1,7,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4995,0,0,42,0,0,10,0,0,0,0,10,1,6,0,0,1,0,34,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
4996,0,0,26,0,0,5,0,0,0,1,5,0,4,-1,0,0,0,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4997,0,0,31,0,0,7,0,0,9,1,7,0,3,-1,9,1,-1,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
4998,0,2,34,0,0,1,0,0,0,1,1,-1,1,-1,0,1,-1,116,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
4999,0,3,25,0,0,7,0,0,0,1,7,0,5,0,0,1,-1,0,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,0
5000,0,3,37,0,0,3,0,0,0,1,3,-1,2,-1,0,1,-1,2,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,1
5001,1,2,43,0,0,8,0,0,7,21,8,1,4,-1,7,1,-21,8,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
5002,0,5,39,0,0,2,1,0,4,31,2,-1,1,-1,4,1,-30,0,6,0.532188841,1,0,0,0,0,0,0,0,0,0,0,1,1
5003,0,2,30,0,0,4,0,0,3,1,4,-1,4,-1,3,1,-1,12,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
5004,0,0,46,1,0,5,0,0,5,0,5,0,7,0,5,1,0,2,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
5005,0,0,37,0,0,2,0,0,8,0,2,-1,3,-1,8,0,0,1,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
5006,0,2,26,0,0,5,0,0,5,1,5,0,4,-1,5,1,-1,1,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
5007,0,2,30,0,0,4,0,0,2,1,4,-1,3,-1,2,1,-1,0,2,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,0
5008,1,2,27,0,0,8,0,0,4,13,8,1,7,0,4,0,8,54,3,0.532188841,1,0,0,0,0,0,0,0,1,0,0,0,1
5009,0,0,22,-1,0,6,0,0,0,2,6,0,5,0,0,0,-2,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,0
5010,0,0,28,0,0,2,0,0,1,0,2,-1,2,-1,1,1,0,0,0,0.532188841,1,0,0,0,0,1,1,0,0,0,0,0,1
5011,0,3,41,0,0,1,0,0,0,3,1,-1,1,-1,0,1,-3,1,4,0.532188841,1,0,0,0,0,1,0,1,0,0,0,0,1
