age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,c_charge_degree,days_b_screening_arrest,length_of_stay,y,sensitive,y_charge_mean,charge_id_0,charge_id_1,charge_id_2,charge_id_3,charge_id_4
26,0,0,3,0,0,0,3.0,3,-1,3,-1,0,0,-3.0,0,1,0,0.4885245901639344,0,0,0,1,0
25,0,0,7,0,1,9,1.0,7,0,4,-1,9,1,0.0,2,0,0,0.4885245901639344,0,0,0,1,0
45,1,0,9,0,0,15,1.0,9,1,7,0,15,1,-1.0,330,1,0,0.4885245901639344,0,0,0,1,0
58,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
34,0,0,4,0,0,2,1.0,4,-1,1,-1,2,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
51,1,0,7,0,0,3,1.0,7,0,4,-1,3,1,0.0,-1,0,0,0.4885245901639344,0,0,0,1,0
25,0,0,6,0,0,4,0.0,6,0,5,0,4,1,0.0,43,1,0,0.4885245901639344,0,0,0,1,0
69,1,0,2,0,0,6,1.0,2,-1,1,-1,6,1,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
47,1,0,7,0,0,23,1.0,7,0,5,0,23,1,-1.0,403,1,0,0.4885245901639344,0,0,0,1,0
26,0,0,8,0,0,9,1.0,8,1,7,0,9,1,-1.0,2,1,0,0.4885245901639344,0,0,0,1,0
42,0,0,5,0,0,7,1.0,5,0,3,-1,7,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
36,0,0,5,0,0,2,1.0,5,0,4,-1,2,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
43,0,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,0,2,0.4885245901639344,0,0,0,1,0
31,0,0,9,0,0,19,1.0,9,1,9,1,19,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
37,0,0,8,0,0,11,0.0,8,1,2,-1,11,1,0.0,1,1,2,0.4885245901639344,0,0,0,1,0
22,-1,0,4,0,0,2,1.0,4,-1,6,0,2,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
36,0,0,1,0,0,0,7.0,1,-1,1,-1,0,0,-7.0,1,0,4,0.4885245901639344,0,0,0,1,0
24,-1,0,7,0,0,2,1.0,7,0,7,0,2,0,-1.0,12,1,0,0.4885245901639344,0,0,0,1,0
50,1,0,3,0,0,8,1.0,3,-1,2,-1,8,1,-1.0,172,0,2,0.4885245901639344,0,0,0,1,0
33,0,0,8,0,0,14,1.0,8,1,5,0,14,1,-1.0,2,1,0,0.4885245901639344,0,0,0,1,0
51,1,0,7,0,0,5,523.0,7,0,5,0,5,0,0.0,4,0,0,0.4885245901639344,0,0,0,1,0
35,0,0,2,0,0,1,1320.0,2,-1,1,-1,1,0,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
25,0,0,3,0,0,0,0.0,3,-1,4,-1,0,1,0.0,1,0,0,0.4885245901639344,0,0,0,1,0
25,0,0,7,0,0,4,1.0,7,0,3,-1,4,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
26,0,0,10,1,0,13,207.0,10,1,9,1,13,0,-1.0,-1,1,0,0.4885245901639344,0,0,0,1,0
30,0,0,5,1,1,7,1.0,5,0,3,-1,7,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
32,0,0,3,0,0,0,1.0,3,-1,2,-1,0,1,0.0,1,0,2,0.4885245901639344,0,0,0,1,0
42,0,0,4,0,0,1,1.0,4,-1,3,-1,1,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
25,0,0,7,0,0,0,1.0,7,0,3,-1,0,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
46,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,1,0.4885245901639344,0,0,0,1,0
51,1,0,2,0,0,4,26.0,2,-1,2,-1,4,0,-26.0,7,0,0,0.4885245901639344,0,0,0,1,0
45,1,0,10,0,0,15,1.0,10,1,9,1,15,1,-1.0,1,1,7,0.4885245901639344,0,0,0,1,0
37,0,0,10,0,1,26,1.0,10,1,8,1,26,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
29,0,0,4,0,0,0,1.0,4,-1,2,-1,0,1,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
40,0,0,2,0,0,3,1.0,2,-1,1,-1,3,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
33,0,0,3,0,0,1,1.0,3,-1,2,-1,1,0,0.0,1,0,2,0.4885245901639344,0,0,0,1,0
32,0,0,8,0,0,14,1.0,8,1,2,-1,14,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
46,1,0,1,0,0,3,22.0,1,-1,1,-1,3,0,-22.0,20,1,0,0.4885245901639344,0,0,0,1,0
31,0,0,5,0,0,2,1.0,5,0,4,-1,2,1,0.0,-1,1,0,0.4885245901639344,0,0,0,1,0
34,0,0,1,0,0,3,1.0,1,-1,2,-1,3,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
45,1,0,3,0,0,15,1.0,3,-1,1,-1,15,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
28,0,0,3,0,0,9,1.0,3,-1,4,-1,9,1,-1.0,16,1,0,0.4885245901639344,0,0,0,1,0
48,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
47,1,0,7,0,0,22,1.0,7,0,2,-1,22,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
28,0,0,3,0,0,1,1.0,3,-1,3,-1,1,1,-1.0,1,1,6,0.4885245901639344,0,0,0,1,0
30,0,0,8,0,0,1,0.0,8,1,6,0,1,0,0.0,0,1,2,0.4885245901639344,0,0,0,1,0
24,-1,0,3,0,1,2,0.0,3,-1,4,-1,2,1,0.0,1,1,0,0.4885245901639344,0,0,0,1,0
38,0,0,3,0,0,4,1.0,3,-1,2,-1,4,1,0.0,-1,0,0,0.4885245901639344,0,0,0,1,0
32,0,0,3,0,0,0,1.0,3,-1,2,-1,0,0,-1.0,7,1,5,0.4885245901639344,0,0,0,1,0
28,0,0,7,0,0,10,36.0,7,0,4,-1,10,0,15.0,3,1,1,0.4885245901639344,0,0,0,1,0
30,0,0,6,0,0,6,0.0,6,0,4,-1,6,1,0.0,1,1,0,0.4885245901639344,0,0,0,1,0
48,1,1,7,0,0,10,1.0,7,0,6,0,10,1,-1.0,4,1,0,0.4885245901639344,0,0,0,1,0
42,0,0,1,0,0,4,2009.0,1,-1,1,-1,4,0,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
54,1,0,6,0,0,7,1.0,6,0,1,-1,7,1,-1.0,18,0,1,0.4885245901639344,0,0,0,1,0
41,0,0,4,0,0,3,1.0,4,-1,2,-1,3,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
31,0,0,7,0,0,11,1.0,7,0,9,1,11,1,0.0,11,1,2,0.4885245901639344,0,0,0,1,0
33,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,6,0.4885245901639344,0,0,0,1,0
32,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,-1.0,0,0,1,0.4885245901639344,0,0,0,1,0
45,1,0,1,0,0,13,1.0,1,-1,1,-1,13,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
41,0,0,2,0,0,8,1.0,2,-1,4,-1,8,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
44,0,0,2,0,0,4,1.0,2,-1,3,-1,4,1,-1.0,1,0,2,0.4885245901639344,0,0,0,1,0
41,0,2,10,0,0,18,1.0,10,1,8,1,18,0,-1.0,33,1,0,0.4885245901639344,0,0,0,1,0
23,-1,0,7,0,0,0,1.0,7,0,5,0,0,0,-1.0,1,0,4,0.4885245901639344,0,0,0,1,0
32,0,0,10,0,0,16,1.0,10,1,7,0,16,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
27,0,0,2,0,0,0,1.0,2,-1,2,-1,0,0,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
45,1,0,3,0,0,2,1.0,3,-1,1,-1,2,1,-1.0,11,0,1,0.4885245901639344,0,0,0,1,0
62,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,3,0,3,0.4885245901639344,0,0,0,1,0
53,1,0,1,0,0,1,90.0,1,-1,1,-1,1,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
35,0,0,5,0,0,4,159.0,5,0,6,0,4,0,0.0,1,0,0,0.4885245901639344,0,0,0,1,0
32,0,0,2,0,0,0,1.0,2,-1,1,-1,0,1,0.0,0,0,1,0.4885245901639344,0,0,0,1,0
38,0,0,3,0,0,2,0.0,3,-1,3,-1,2,1,0.0,0,1,6,0.4885245901639344,0,0,0,1,0
45,1,0,6,0,0,0,1.0,6,0,3,-1,0,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
31,0,0,5,1,3,10,1.0,5,0,3,-1,10,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
26,0,0,4,0,0,5,0.0,4,-1,4,-1,5,0,0.0,0,0,2,0.4885245901639344,0,0,0,1,0
29,0,0,8,0,0,13,1.0,8,1,3,-1,13,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
41,0,0,1,0,0,8,0.0,1,-1,1,-1,8,1,0.0,2,1,0,0.4885245901639344,0,0,0,1,0
37,0,0,6,0,0,13,1.0,6,0,3,-1,13,1,-1.0,1,0,1,0.4885245901639344,0,0,0,1,0
27,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
30,0,0,3,0,0,7,1.0,3,-1,3,-1,7,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
42,0,0,5,0,0,0,0.0,5,0,2,-1,0,1,0.0,7,1,0,0.4885245901639344,0,0,0,1,0
29,0,0,2,0,0,2,1.0,2,-1,2,-1,2,1,-1.0,1,1,6,0.4885245901639344,0,0,0,1,0
33,0,0,1,0,0,0,2.0,1,-1,1,-1,0,0,-2.0,0,0,3,0.4885245901639344,0,0,0,1,0
37,0,0,1,0,0,2,121.0,1,-1,1,-1,2,0,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
22,-1,0,7,0,0,0,0.0,7,0,6,0,0,1,0.0,11,0,0,0.4885245901639344,0,0,0,1,0
30,0,0,6,1,0,9,1.0,6,0,3,-1,9,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
25,0,0,8,1,1,3,0.0,8,1,4,-1,3,0,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
38,0,0,6,0,0,8,1.0,6,0,7,0,8,0,-1.0,9,1,0,0.4885245901639344,0,0,0,1,0
39,0,0,1,0,0,2,78.0,1,-1,1,-1,2,0,-1.0,47,0,0,0.4885245901639344,0,0,0,1,0
35,0,0,2,0,0,7,1.0,2,-1,2,-1,7,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
23,-1,0,2,0,0,0,1.0,2,-1,4,-1,0,1,-1.0,0,1,4,0.4885245901639344,0,0,0,1,0
25,0,0,6,0,2,3,811.0,6,0,3,-1,3,0,0.0,7,0,0,0.4885245901639344,0,0,0,1,0
30,0,0,9,0,0,12,1.0,9,1,3,-1,12,1,0.0,-1,1,0,0.4885245901639344,0,0,0,1,0
29,0,0,1,0,0,1,0.0,1,-1,2,-1,1,0,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
37,0,0,2,0,0,5,1.0,2,-1,1,-1,5,1,-1.0,1,0,4,0.4885245901639344,0,0,0,1,0
27,0,2,8,0,0,6,1.0,8,1,8,1,6,0,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
25,0,0,6,0,0,1,1.0,6,0,5,0,1,0,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
34,0,0,9,0,0,22,29.0,9,1,4,-1,22,1,-29.0,1,0,0,0.4885245901639344,0,0,0,1,0
30,0,0,10,0,0,4,1.0,10,1,6,0,4,0,-1.0,54,0,0,0.4885245901639344,0,0,0,1,0
50,1,0,8,0,2,24,1.0,8,1,8,1,24,0,0.0,32,1,0,0.4885245901639344,0,0,0,1,0
37,0,0,7,0,0,1,3.0,7,0,3,-1,1,0,-3.0,0,1,0,0.4885245901639344,0,0,0,1,0
53,1,0,7,0,0,18,1.0,7,0,1,-1,18,0,-1.0,41,1,0,0.4885245901639344,0,0,0,1,0
37,0,0,4,0,0,2,1.0,4,-1,2,-1,2,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
29,0,0,9,0,0,0,1.0,9,1,6,0,0,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
64,1,0,1,0,0,8,1.0,1,-1,1,-1,8,1,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
26,0,0,7,0,0,10,114.0,7,0,5,0,10,1,7.0,0,1,2,0.4885245901639344,0,0,0,1,0
64,1,0,7,0,0,20,1.0,7,0,1,-1,20,1,-1.0,2,0,0,0.4885245901639344,0,0,0,1,0
24,-1,0,3,0,0,5,1.0,3,-1,4,-1,5,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
30,0,0,6,0,0,3,0.0,6,0,3,-1,3,1,0.0,12,1,1,0.4885245901639344,0,0,0,1,0
34,0,0,3,0,0,2,0.0,3,-1,2,-1,2,0,0.0,0,0,4,0.4885245901639344,0,0,0,1,0
24,-1,0,6,0,0,2,0.0,6,0,5,0,2,0,0.0,30,0,1,0.4885245901639344,0,0,0,1,0
36,0,0,1,0,0,2,1.0,1,-1,2,-1,2,1,0.0,-1,1,0,0.4885245901639344,0,0,0,1,0
38,0,0,8,0,0,0,1.0,8,1,6,0,0,1,-1.0,5,0,0,0.4885245901639344,0,0,0,1,0
28,0,0,5,0,0,5,1.0,5,0,3,-1,5,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
25,0,0,9,13,1,21,0.0,9,1,9,1,21,1,0.0,117,1,0,0.4885245901639344,0,0,0,1,0
30,0,0,2,0,0,2,1.0,2,-1,2,-1,2,0,-1.0,5,1,4,0.4885245901639344,0,0,0,1,0
28,0,0,7,0,0,9,1.0,7,0,7,0,9,1,-1.0,53,1,0,0.4885245901639344,0,0,0,1,0
22,-1,0,3,0,0,0,4.0,3,-1,5,0,0,0,-4.0,0,1,0,0.4885245901639344,0,0,0,1,0
31,0,0,3,0,0,8,1.0,3,-1,3,-1,8,1,-1.0,13,1,4,0.4885245901639344,0,0,0,1,0
65,1,0,1,0,0,1,1.0,1,-1,1,-1,1,0,-1.0,1,1,3,0.4885245901639344,0,0,0,1,0
31,0,0,5,0,0,0,1.0,5,0,2,-1,0,1,0.0,0,1,1,0.4885245901639344,0,0,0,1,0
27,0,0,6,0,0,4,1.0,6,0,2,-1,4,1,-1.0,0,1,1,0.4885245901639344,0,0,0,1,0
29,0,0,4,0,0,2,1.0,4,-1,3,-1,2,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
62,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
37,0,0,8,0,0,14,1.0,8,1,3,-1,14,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
28,0,0,10,2,0,21,1.0,10,1,10,1,21,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
48,1,0,2,0,0,4,1.0,2,-1,1,-1,4,1,-1.0,1,0,6,0.4885245901639344,0,0,0,1,0
33,0,0,2,0,0,4,1.0,2,-1,4,-1,4,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
23,-1,0,9,1,0,4,1.0,9,1,6,0,4,1,-1.0,143,1,0,0.4885245901639344,0,0,0,1,0
27,0,0,4,0,0,0,1.0,4,-1,4,-1,0,1,-1.0,1,1,6,0.4885245901639344,0,0,0,1,0
29,0,0,3,0,0,1,1.0,3,-1,2,-1,1,0,-1.0,43,0,2,0.4885245901639344,0,0,0,1,0
52,1,0,4,0,0,3,1.0,4,-1,3,-1,3,1,-1.0,13,0,4,0.4885245901639344,0,0,0,1,0
49,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,0,0,1,0.4885245901639344,0,0,0,1,0
37,0,0,6,0,0,7,30.0,6,0,2,-1,7,1,-30.0,6,1,3,0.4885245901639344,0,0,0,1,0
24,-1,0,6,0,0,2,1.0,6,0,4,-1,2,1,-1.0,1,1,1,0.4885245901639344,0,0,0,1,0
40,0,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
38,0,0,1,0,0,3,0.0,1,-1,1,-1,3,1,0.0,0,1,1,0.4885245901639344,0,0,0,1,0
27,0,0,3,0,0,0,0.0,3,-1,3,-1,0,0,0.0,0,1,2,0.4885245901639344,0,0,0,1,0
36,0,0,7,0,0,11,1.0,7,0,3,-1,11,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
27,0,0,2,0,0,3,365.0,2,-1,4,-1,3,0,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
71,1,0,2,0,0,13,1.0,2,-1,1,-1,13,1,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
34,0,0,2,0,0,1,1.0,2,-1,2,-1,1,0,0.0,-1,1,6,0.4885245901639344,0,0,0,1,0
27,0,0,9,0,0,0,0.0,9,1,8,1,0,1,0.0,0,1,2,0.4885245901639344,0,0,0,1,0
32,0,0,7,0,0,11,0.0,7,0,4,-1,11,1,0.0,0,0,1,0.4885245901639344,0,0,0,1,0
28,0,0,4,1,0,9,1.0,4,-1,3,-1,9,0,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
31,0,0,5,0,0,5,1.0,5,0,2,-1,5,1,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
26,0,0,3,0,0,1,0.0,3,-1,3,-1,1,0,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
38,0,0,1,0,0,4,1.0,1,-1,1,-1,4,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
41,0,0,5,0,0,5,1006.0,5,0,6,0,5,0,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
31,0,0,4,0,0,2,1.0,4,-1,6,0,2,0,-1.0,2,0,0,0.4885245901639344,0,0,0,1,0
50,1,0,5,0,0,2,6.0,5,0,1,-1,2,0,-28.0,0,1,0,0.4885245901639344,0,0,0,1,0
42,0,0,3,0,0,1,1.0,3,-1,1,-1,1,1,-1.0,21,1,3,0.4885245901639344,0,0,0,1,0
37,0,0,9,0,0,20,0.0,9,1,5,0,20,1,0.0,35,1,0,0.4885245901639344,0,0,0,1,0
22,-1,0,2,0,0,0,1.0,2,-1,4,-1,0,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
26,0,0,2,0,0,0,1.0,2,-1,3,-1,0,0,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
60,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,218,0,0,0.4885245901639344,0,0,0,1,0
36,0,0,4,0,0,0,1.0,4,-1,2,-1,0,1,-1.0,3,0,6,0.4885245901639344,0,0,0,1,0
24,-1,0,4,0,0,2,1.0,4,-1,4,-1,2,1,-1.0,1,0,1,0.4885245901639344,0,0,0,1,0
53,1,0,1,0,0,1,1.0,1,-1,1,-1,1,1,-1.0,1,0,4,0.4885245901639344,0,0,0,1,0
43,0,0,9,0,0,5,1.0,9,1,5,0,5,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
36,0,0,9,0,0,1,14.0,9,1,4,-1,1,0,-14.0,14,0,4,0.4885245901639344,0,0,0,1,0
33,0,0,2,0,0,2,0.0,2,-1,1,-1,2,1,0.0,0,0,1,0.4885245901639344,0,0,0,1,0
32,0,0,6,0,0,10,1.0,6,0,2,-1,10,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
38,0,0,5,0,0,1,1.0,5,0,2,-1,1,0,-1.0,126,0,4,0.4885245901639344,0,0,0,1,0
38,0,0,1,0,0,0,2.0,1,-1,1,-1,0,1,-1.0,0,0,5,0.4885245901639344,0,0,0,1,0
51,1,0,3,0,0,3,18.0,3,-1,2,-1,3,1,-18.0,2,0,0,0.4885245901639344,0,0,0,1,0
33,0,0,6,0,0,4,1.0,6,0,2,-1,4,1,0.0,-1,0,0,0.4885245901639344,0,0,0,1,0
42,0,0,5,0,0,10,17.0,5,0,1,-1,10,0,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
21,-1,0,7,0,0,2,1.0,7,0,7,0,2,1,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
45,1,0,1,0,0,0,0.0,1,-1,1,-1,0,1,0.0,37,0,2,0.4885245901639344,0,0,0,1,0
25,0,0,3,0,0,2,1.0,3,-1,3,-1,2,0,-1.0,0,1,3,0.4885245901639344,0,0,0,1,0
39,0,2,9,2,1,19,1.0,9,1,7,0,19,1,-1.0,179,1,0,0.4885245901639344,0,0,0,1,0
35,0,0,9,1,0,8,0.0,9,1,8,1,8,1,0.0,239,0,0,0.4885245901639344,0,0,0,1,0
25,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
24,-1,0,7,0,0,2,1.0,7,0,4,-1,2,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
42,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
27,0,0,3,0,0,2,1.0,3,-1,4,-1,2,1,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
49,1,0,1,0,0,0,0.0,1,-1,1,-1,0,0,0.0,0,0,0,0.4885245901639344,0,0,0,1,0
30,0,0,3,0,0,0,0.0,3,-1,2,-1,0,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
33,0,0,6,0,0,5,1.0,6,0,6,0,5,1,0.0,119,1,2,0.4885245901639344,0,0,0,1,0
49,1,2,3,0,0,13,1.0,3,-1,2,-1,13,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
28,0,0,2,0,0,0,1.0,2,-1,2,-1,0,1,-1.0,0,0,3,0.4885245901639344,0,0,0,1,0
29,0,0,2,0,0,4,1.0,2,-1,2,-1,4,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
27,0,0,6,0,0,7,1.0,6,0,4,-1,7,1,-1.0,4,0,0,0.4885245901639344,0,0,0,1,0
29,0,0,5,0,0,0,1.0,5,0,4,-1,0,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
41,0,0,5,0,0,3,1.0,5,0,2,-1,3,1,-1.0,1,0,3,0.4885245901639344,0,0,0,1,0
37,0,0,8,0,0,11,1.0,8,1,6,0,11,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
32,0,0,1,0,0,7,1.0,1,-1,1,-1,7,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
34,0,0,10,0,0,0,1.0,10,1,9,1,0,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
29,0,0,8,0,0,6,1.0,8,1,4,-1,6,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
45,1,0,1,0,0,1,4.0,1,-1,1,-1,1,1,-4.0,2,0,1,0.4885245901639344,0,0,0,1,0
27,0,0,4,0,0,5,12.0,4,-1,3,-1,5,0,-12.0,2,0,2,0.4885245901639344,0,0,0,1,0
53,1,0,1,0,0,15,1.0,1,-1,2,-1,15,1,-1.0,80,1,0,0.4885245901639344,0,0,0,1,0
38,0,0,8,0,0,0,1.0,8,1,8,1,0,0,-1.0,749,1,0,0.4885245901639344,0,0,0,1,0
64,1,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,0,0,2,0.4885245901639344,0,0,0,1,0
34,0,0,1,0,0,3,1.0,1,-1,1,-1,3,1,-1.0,1,0,2,0.4885245901639344,0,0,0,1,0
33,0,0,4,0,0,5,1.0,4,-1,2,-1,5,1,0.0,-1,0,0,0.4885245901639344,0,0,0,1,0
30,0,0,2,0,0,0,1.0,2,-1,3,-1,0,1,0.0,-1,0,1,0.4885245901639344,0,0,0,1,0
32,0,0,1,0,0,0,1.0,1,-1,1,-1,0,0,-1.0,19,0,2,0.4885245901639344,0,0,0,1,0
30,0,0,3,0,0,9,1.0,3,-1,2,-1,9,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
39,0,0,10,0,0,21,1.0,10,1,8,1,21,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
40,0,0,9,0,0,5,1.0,9,1,10,1,5,1,0.0,55,1,0,0.4885245901639344,0,0,0,1,0
30,0,0,4,0,0,0,1.0,4,-1,2,-1,0,1,-1.0,1,1,0,0.4885245901639344,0,0,0,1,0
24,-1,0,9,1,0,9,1.0,9,1,5,0,9,0,-1.0,3,1,0,0.4885245901639344,0,0,0,1,0
42,0,0,5,0,0,3,3.0,5,0,1,-1,3,1,-3.0,0,0,3,0.4885245901639344,0,0,0,1,0
24,-1,0,5,0,0,1,1.0,5,0,7,0,1,0,-1.0,2,1,0,0.4885245901639344,0,0,0,1,0
28,0,0,5,0,0,5,0.0,5,0,4,-1,5,1,0.0,0,0,2,0.4885245901639344,0,0,0,1,0
29,0,0,2,0,0,12,0.0,2,-1,4,-1,12,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
31,0,0,8,0,0,15,1.0,8,1,3,-1,15,1,0.0,-1,0,0,0.4885245901639344,0,0,0,1,0
29,0,0,2,0,0,5,0.0,2,-1,3,-1,5,1,0.0,0,0,2,0.4885245901639344,0,0,0,1,0
29,0,1,6,2,0,6,0.0,6,0,8,1,6,1,0.0,0,1,0,0.4885245901639344,0,0,0,1,0
51,1,0,8,0,1,12,1.0,8,1,3,-1,12,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
29,0,1,9,0,0,3,1.0,9,1,6,0,3,1,-1.0,0,1,0,0.4885245901639344,0,0,0,1,0
21,-1,0,9,1,0,1,1.0,9,1,8,1,1,1,-1.0,456,1,0,0.4885245901639344,0,0,0,1,0
27,0,0,5,0,0,1,1.0,5,0,4,-1,1,1,0.0,0,1,1,0.4885245901639344,0,0,0,1,0
30,0,0,2,0,0,1,1.0,2,-1,2,-1,1,1,0.0,-1,1,4,0.4885245901639344,0,0,0,1,0
55,1,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,1,0,0,0.4885245901639344,0,0,0,1,0
28,0,0,2,0,0,1,1.0,2,-1,2,-1,1,0,-1.0,0,1,2,0.4885245901639344,0,0,0,1,0
28,0,0,7,0,0,0,3.0,7,0,7,0,0,0,-2.0,0,1,0,0.4885245901639344,0,0,0,1,0
41,0,0,1,0,0,0,1.0,1,-1,1,-1,0,1,-1.0,0,0,0,0.4885245901639344,0,0,0,1,0
26,0,0,9,3,0,3,2022.0,9,1,9,1,3,0,-1.0,205,1,0,0.4885245901639344,0,0,0,1,0
24,-1,0,6,0,0,3,1.0,6,0,5,0,3,0,-1.0,2,1,1,0.4885245901639344,0,0,0,1,0
36,0,0,5,0,0,1,1.0,5,0,4,-1,1,1,-1.0,6,1,1,0.4885245901639344,0,0,0,1,0
39,0,0,1,0,0,0,3.0,1,-1,1,-1,0,0,-3.0,0,1,3,0.4885245901639344,0,0,0,1,0
29,0,0,6,0,0,0,0.0,6,0,3,-1,0,1,0.0,1,0,0,0.4885245901639344,0,0,0,1,0
21,-1,0,3,0,0,0,1.0,3,-1,5,0,0,1,-1.0,1,1,2,0.4885245901639344,0,0,0,1,0
26,0,0,10,0,0,6,0.0,10,1,4,-1,6,0,0.0,1,1,0,0.4885245901639344,0,0,0,1,0
